City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1983,Tuktoyaktuk,CA,69.4541,-133.0374,-9.4,84,90,4.61,overcast clouds
1984,Jamestown,US,42.097,-79.2353,34,47,1,7.65,clear sky
1985,Mar Del Plata,AR,-38.0023,-57.5575,69.01,82,0,11.86,clear sky
1986,Butaritari,KI,3.0707,172.7902,80.49,79,87,11.45,light rain
1987,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
1988,Awbari,LY,26.5921,12.7805,62.58,29,0,6.35,clear sky
1989,Hilo,US,19.7297,-155.09,71.6,83,90,3.44,light rain
1990,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
1991,Qaanaaq,GL,77.484,-69.3632,-1.71,63,99,7.4,overcast clouds
1992,Bagotville,AU,-28.9833,153.4167,82.4,65,40,9.22,scattered clouds
1993,Samarai,PG,-10.6167,150.6667,82.67,76,100,14.47,overcast clouds
1994,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
1995,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
1996,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
1997,Atuona,PF,-9.8,-139.0333,79.39,63,36,4.83,scattered clouds
1998,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
1999,Taltal,CL,-25.4,-70.4833,65.91,87,29,4.7,scattered clouds
2000,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
2001,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
2002,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
2003,Avarua,CK,-21.2078,-159.775,84.2,70,7,5.75,clear sky
2004,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
2005,Podyuga,RU,61.095,40.8647,23.31,92,100,9.46,overcast clouds
2006,Tasiilaq,GL,65.6145,-37.6368,24.8,86,75,27.63,snow
2007,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
2008,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
2009,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
2010,Codrington,AU,-38.2667,141.9667,59.74,49,80,12.37,broken clouds
2011,Anloga,GH,5.7947,0.8973,84.2,74,40,10.36,light rain
2012,Manaure,CO,11.7751,-72.4445,77.56,77,0,20.27,clear sky
2013,Kamaishi,JP,39.2667,141.8833,44.6,65,75,14.97,broken clouds
2014,Hasaki,JP,35.7333,140.8333,57.2,41,20,16.11,few clouds
2015,Narasannapeta,IN,18.4167,84.05,70.25,66,0,3.53,clear sky
2016,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
2017,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
2018,Nome,US,64.5011,-165.4064,10.4,67,1,26.46,clear sky
2019,Saint George,US,37.1041,-113.5841,50,57,1,5.75,clear sky
2020,Iqaluit,CA,63.7506,-68.5145,-18,69,75,13.8,snow
2021,Olinda,BR,-8.0089,-34.8553,80.6,61,40,9.22,scattered clouds
2022,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
2023,Hualmay,PE,-11.0964,-77.6139,72.73,76,4,5.01,clear sky
2024,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
2025,Yellowknife,CA,62.456,-114.3525,0,65,90,3.44,light snow
2026,Otradnoye,RU,59.7775,30.8181,36,87,75,6.71,broken clouds
2027,New Norfolk,AU,-42.7826,147.0587,59,55,3,8.39,clear sky
2028,Mataura,NZ,-46.1927,168.8643,73,46,0,14,clear sky
2029,Bredasdorp,ZA,-34.5322,20.0403,66.2,88,57,9.22,broken clouds
2030,Victoria,HK,22.2855,114.1577,69.01,81,72,4,broken clouds
2031,Linxia,CN,35.6003,103.2064,49.06,29,100,2.55,overcast clouds
2032,Vanimo,PG,-2.6741,141.3028,86.05,68,90,3,overcast clouds
2033,Sibolga,ID,1.7427,98.7792,76.28,87,100,4.12,overcast clouds
2034,Tuktoyaktuk,CA,69.4541,-133.0374,-9.4,84,90,4.61,overcast clouds
2035,Malinovoye Ozero,RU,51.6753,79.7825,-6.61,95,11,1.83,few clouds
2036,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
2037,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
2038,College,US,64.8569,-147.8028,10.99,40,1,2.51,clear sky
2039,Atuona,PF,-9.8,-139.0333,79.39,63,36,4.83,scattered clouds
2040,Mitsamiouli,KM,-11.3847,43.2844,81.97,72,100,3.6,overcast clouds
2041,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
2042,Astana,KZ,51.1801,71.446,-16.6,76,20,2.24,mist
2043,Havre-Saint-Pierre,CA,50.2334,-63.5986,19.4,58,1,12.66,clear sky
2044,Thompson,CA,55.7435,-97.8558,15.8,53,20,9.22,snow
2045,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
2046,Stelnica,RO,44.4167,27.8833,34,100,75,5.75,fog
2047,Yellowknife,CA,62.456,-114.3525,0,65,90,3.44,light snow
2048,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
2049,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
2050,Mogadishu,SO,2.0371,45.3438,79.63,83,99,11.39,light rain
2051,Pimentel,PE,-6.8367,-79.9342,75.2,73,0,13.8,clear sky
2052,Chinsali,ZM,-10.5414,32.0816,62.69,94,100,2.42,overcast clouds
2053,Nikolskoye,RU,59.7035,30.7861,36,87,75,6.71,broken clouds
2054,Ribeira Grande,PT,38.5167,-28.7,61.81,84,93,27.76,overcast clouds
